TUE,CSE-35,A-LH-010,X,A-LH-010,CC|SPM,A-LH-010,AI,---,X,---,X,---,X
WED,CSE-35,---,X,A-LH-005,X,A-LH-005,CC|SPM,A-LH-004,ML,A-LH-004,UHV,A-LH-004,X
THU,CSE-35,---,X,A-LH-010,ML,A-LH-010,UHV,B-404,AI,---,X,---,X
FRI,CSE-35,A-DL-108,ML,A-DL-108,AI(L),A-DL-108,AI(L),B-406,UHV,B-406,AI,B-406,X
SAT,CSE-35,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-36,---,X,---,X,---,X,---,X,---,X,---,X
TUE,CSE-36,---,X,A-LH-104,X,A-LH-104,UHV,A-DL-108,AD,A-DL-108,AD(L),A-DL-108,AD(L)
WED,CSE-36,---,X,---,X,---,X,A-LH-005,AI,A-LH-005,CC|SPM,A-LH-005,ML
THU,CSE-36,---,X,A-LH-104,X,A-LH-104,UHV,B-405,ML,B-405,CC|SPM,B-405,AI
FRI,CSE-36,---,X,A-LH-104,X,A-LH-104,AI,A-LH-003,UHV,A-LH-003,ML,A-LH-003,CC|SPM
SAT,CSE-36,A-DL-101,ML,A-DL-101,AI(L),A-DL-101,AI(L),---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-37,B-303,ML,A-DL-108,AI(L),A-DL-108,AI(L),A-LH-004,AI,A-LH-004,X,A-LH-004,X
TUE,CSE-37,---,X,---,X,---,X,---,X,---,X,---,X
WED,CSE-37,---,X,A-LH-010,X,A-LH-010,UHV,A-DL-108,AD,A-DL-108,AD(L),A-DL-108,AD(L)
THU,CSE-37,A-LH-105,AI,A-LH-105,ML,A-LH-105,CC|SPM,B-406,UHV,B-406,X,B-406,X
FRI,CSE-37,A-LH-105,CC|SPM,A-LH-105,UHV,A-LH-105,ML,---,X,---,X,---,X
SAT,CSE-37,---,X,A-LH-003,X,A-LH-003,AI,B-304,CC|SPM,B-304,ML,B-304,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-38,---,X,A-LH-105,ML,A-LH-105,AI,A-LH-005,UHV,A-LH-005,CC|SPM,A-LH-005,X
TUE,CSE-38,A-DL-101,ML,A-DL-101,AI(L),A-DL-101,AI(L),---,X,---,X,---,X
WED,CSE-38,---,X,---,X,---,X,---,X,---,X,---,X
THU,CSE-38,A-LH-107,X,A-LH-107,AI,A-LH-107,UHV,A-DL-106,AD,A-DL-106,AD(L),A-DL-106,AD(L)
FRI,CSE-38,A-LH-107,CC|SPM,A-LH-107,ML,A-LH-107,AI,A-LH-004,UHV,A-LH-004,X,A-LH-004,X
SAT,CSE-38,---,X,A-LH-004,X,A-LH-004,CC|SPM,A-LH-107,ML,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-39,---,X,A-LH-107,UHV,A-LH-107,X,---,X,---,X,---,X
TUE,CSE-39,A-LH-105,AI,A-LH-105,ML,A-LH-105,CC|SPM,A-LH-004,UHV,A-LH-004,X,A-LH-004,X
WED,CSE-39,---,X,A-DL-106,AI(L),A-DL-106,AI(L),A-LH-009,ML,A-LH-009,CC|SPM,A-LH-009,AI
THU,CSE-39,---,X,---,X,---,X,---,X,---,X,---,X
FRI,CSE-39,A-LH-109,X,A-LH-109,UHV,A-LH-109,ML,A-DL-101,AD,A-DL-101,AD(L),A-DL-101,AD(L)
SAT,CSE-39,---,X,A-LH-005,ML,A-LH-005,AI,A-LH-109,CC|SPM,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-40,---,X,---,X,---,X,A-LH-009,CC|SPM,A-LH-009,UHV,A-LH-009,ML
TUE,CSE-40,---,X,A-LH-107,CC|SPM,A-LH-107,AI,A-LH-005,ML,A-LH-005,X,A-LH-005,X
WED,CSE-40,A-LH-104,X,A-LH-104,UHV,A-LH-104,ML,---,X,---,X,---,X
THU,CSE-40,A-DL-108,ML,A-DL-108,AI(L),A-DL-108,AI(L),A-LH-003,AI,A-LH-003,UHV,A-LH-003,X
FRI,CSE-40,---,X,---,X,---,X,---,X,---,X,---,X
SAT,CSE-40,---,X,A-LH-009,CC|SPM,A-LH-009,AI,A-DL-108,AD,A-DL-108,AD(L),A-DL-108,AD(L)
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-41,---,X,A-LH-110,X,A-LH-110,ML,A-DL-106,AD,A-DL-106,AD(L),A-DL-106,AD(L)
TUE,CSE-41,---,X,A-LH-109,X,A-LH-109,ML,A-LH-009,CC|SPM,A-LH-009,AI,A-LH-009,X
WED,CSE-41,---,X,A-LH-105,CC|SPM,A-LH-105,AI,A-LH-010,ML,A-LH-010,UHV,A-LH-010,X
THU,CSE-41,---,X,A-LH-109,ML,A-LH-109,UHV,---,X,---,X,---,X
FRI,CSE-41,A-DL-101,X,A-DL-101,AI(L),A-DL-101,AI(L),A-LH-005,AI,A-LH-005,UHV,A-LH-005,CC|SPM
SAT,CSE-41,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-42,---,X,---,X,---,X,---,X,---,X,---,X
TUE,CSE-42,---,X,A-LH-110,X,A-LH-110,ML,A-DL-101,AD,A-DL-101,AD(L),A-DL-101,AD(L)
WED,CSE-42,---,X,A-LH-107,X,A-LH-107,ML,A-LH-104,CC|SPM,A-LH-104,UHV,A-LH-104,X
THU,CSE-42,---,X,A-LH-110,X,A-LH-110,CC|SPM,A-LH-004,UHV,A-LH-004,AI,A-LH-004,X
FRI,CSE-42,---,X,A-LH-110,ML,A-LH-110,UHV,A-LH-009,AI,A-LH-009,CC|SPM,A-LH-009,X
SAT,CSE-42,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L),A-LH-206,AI,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-43,---,X,A-LH-206,X,A-LH-206,UHV,WL-103,ML,WL-103,AI(L),WL-103,AI(L)
TUE,CSE-43,---,X,---,X,---,X,---,X,---,X,---,X
WED,CSE-43,B-403,AD,WL-103,AD(L),WL-103,AD(L),A-LH-105,UHV,A-LH-105,CC|SPM,A-LH-105,X
THU,CSE-43,A-LH-206,X,A-LH-206,CC|SPM,A-LH-206,ML,A-LH-205,AI,---,X,---,X
FRI,CSE-43,A-LH-206,ML,A-LH-206,UHV,A-LH-206,AI,---,X,---,X,---,X
SAT,CSE-43,---,X,A-LH-010,ML,A-LH-010,CC|SPM,A-LH-207,AI,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-44,A-LH-207,X,A-LH-207,CC|SPM,A-LH-207,UHV,---,X,---,X,---,X
TUE,CSE-44,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L),A-LH-010,AI,A-LH-010,UHV,A-LH-010,X
WED,CSE-44,---,X,---,X,---,X,---,X,---,X,---,X
THU,CSE-44,A-LH-207,X,A-LH-207,ML,A-LH-207,AI,WL-103,AD,WL-103,AD(L),WL-103,AD(L)
FRI,CSE-44,---,X,A-LH-207,UHV,A-LH-207,CC|SPM,A-LH-010,ML,A-LH-010,X,A-LH-010,X
SAT,CSE-44,---,X,---,X,---,X,B-305,CC|SPM,B-305,ML,B-305,AI
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-45,---,X,A-LH-103,X,A-LH-103,AI,A-LH-010,ML,A-LH-010,CC|SPM,A-LH-010,X
TUE,CSE-45,A-LH-206,X,A-LH-206,ML,A-LH-206,UHV,---,X,---,X,---,X
WED,CSE-45,B-404,UHV,WL-104,AI(L),WL-104,AI(L),A-LH-107,ML,A-LH-107,AI,A-LH-107,X
THU,CSE-45,---,X,---,X,---,X,---,X,---,X,---,X
FRI,CSE-45,A-LH-103,X,A-LH-103,CC|SPM,A-LH-103,UHV,A-DL-106,AD,A-DL-106,AD(L),A-DL-106,AD(L)
SAT,CSE-45,---,X,A-LH-104,ML,A-LH-104,CC|SPM,A-LH-103,AI,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-46,A-LH-201,AI,A-LH-201,CC|SPM,A-LH-201,ML,---,X,---,X,---,X
TUE,CSE-46,---,X,A-LH-207,X,A-LH-207,UHV,A-LH-104,CC|SPM,A-LH-104,ML,A-LH-104,X
WED,CSE-46,A-LH-109,X,A-LH-109,CC|SPM,A-LH-109,AI,A-LH-109,UHV,---,X,---,X
THU,CSE-46,B-201,ML,A-DL-101,AI(L),A-DL-101,AI(L),A-LH-005,AI,A-LH-005,UHV,A-LH-005,X
FRI,CSE-46,---,X,---,X,---,X,---,X,---,X,---,X
SAT,CSE-46,---,X,A-LH-105,X,A-LH-105,ML,A-DL-101,AD,A-DL-101,AD(L),A-DL-101,AD(L)
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-47,---,X,A-LH-202,X,A-LH-202,ML,WL-104,AD,WL-104,AD(L),WL-104,AD(L)
TUE,CSE-47,---,X,A-LH-103,X,A-LH-103,CC|SPM,A-LH-105,AI,A-LH-105,UHV,A-LH-105,X
WED,CSE-47,A-LH-110,X,A-LH-110,CC|SPM,A-LH-110,AI,A-LH-110,ML,A-LH-110,UHV,A-LH-110,X
THU,CSE-47,---,X,A-LH-103,ML,A-LH-103,UHV,A-LH-009,CC|SPM,A-LH-009,AI,A-LH-009,X
FRI,CSE-47,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L),---,X,---,X,---,X
SAT,CSE-47,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-48,---,X,---,X,---,X,---,X,---,X,---,X
TUE,CSE-48,B-403,AD,WL-103,AD(L),WL-103,AD(L),---,X,---,X,---,X
WED,CSE-48,---,X,A-LH-206,UHV,A-LH-206,AI,A-LH-206,ML,A-LH-206,CC|SPM,A-LH-206,X
THU,CSE-48,A-LH-201,CC|SPM,A-LH-201,ML,A-LH-201,UHV,A-LH-010,AI,A-LH-010,X,A-LH-010,X
FRI,CSE-48,---,X,A-LH-201,X,A-LH-201,CC|SPM,A-LH-104,AI,A-LH-104,ML,A-LH-104,UHV
SAT,CSE-48,---,X,---,X,---,X,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L)
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-49,---,X,A-DL-101,AI(L),A-DL-101,AI(L),A-LH-103,ML,A-LH-103,AI,A-LH-103,X
TUE,CSE-49,---,X,---,X,---,X,---,X,---,X,---,X
WED,CSE-49,A-LH-207,X,A-LH-207,ML,A-LH-207,UHV,A-DL-101,AD,A-DL-101,AD(L),A-DL-101,AD(L)
THU,CSE-49,---,X,A-LH-202,CC|SPM,A-LH-202,AI,A-LH-104,UHV,A-LH-104,ML,A-LH-104,X
FRI,CSE-49,A-LH-202,X,A-LH-202,UHV,A-LH-202,CC|SPM,---,X,---,X,---,X
SAT,CSE-49,---,X,---,X,---,X,B-306,AI,B-306,CC|SPM,B-306,ML
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-50,A-LH-203,X,A-LH-203,AI,A-LH-203,CC|SPM,A-LH-104,ML,A-LH-104,UHV,A-LH-104,X
TUE,CSE-50,B-405,ML,WL-104,AI(L),WL-104,AI(L),A-LH-107,CC|SPM,A-LH-107,UHV,A-LH-107,X
WED,CSE-50,---,X,---,X,---,X,---,X,---,X,---,X
THU,CSE-50,---,X,A-LH-203,X,A-LH-203,X,WL-104,AD,WL-104,AD(L),WL-104,AD(L)
FRI,CSE-50,A-LH-203,ML,A-LH-203,UHV,A-LH-203,AI,---,X,---,X,---,X
SAT,CSE-50,---,X,A-LH-109,X,A-LH-109,CC|SPM,B-401,ML,B-401,AI,B-401,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-51,---,X,A-LH-204,X,A-LH-204,ML,A-LH-105,CC|SPM,A-LH-105,AI,A-LH-105,UHV
TUE,CSE-51,A-LH-201,AI,A-LH-201,ML,A-LH-201,UHV,---,X,---,X,---,X
WED,CSE-51,---,X,A-LH-103,X,A-LH-103,UHV,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L)
THU,CSE-51,---,X,---,X,---,X,---,X,---,X,---,X
FRI,CSE-51,B-305,AD,WL-103,AD(L),WL-103,AD(L),A-LH-105,ML,A-LH-105,CC|SPM,A-LH-105,X
SAT,CSE-51,---,X,A-LH-110,AI,A-LH-110,CC|SPM,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-52,A-LH-205,AI,A-LH-205,CC|SPM,A-LH-205,UHV,---,X,---,X,---,X
TUE,CSE-52,---,X,A-LH-202,X,A-LH-202,X,A-LH-109,AI,A-LH-109,CC|SPM,A-LH-109,ML
WED,CSE-52,---,X,A-LH-201,UHV,A-LH-201,CC|SPM,A-LH-207,ML,A-LH-207,X,A-LH-207,X
THU,CSE-52,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L),A-LH-105,AI,A-LH-105,UHV,A-LH-105,X
FRI,CSE-52,---,X,---,X,---,X,---,X,---,X,---,X
SAT,CSE-52,---,X,A-LH-206,X,A-LH-206,ML,A-LH-203,AD,WL-103,AD(L),WL-103,AD(L)
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-53,---,X,B-203,X,B-203,X,A-DL-001,AD,A-DL-001,AD(L),A-DL-001,AD(L)
TUE,CSE-53,---,X,A-LH-203,X,A-LH-203,CC|SPM,A-LH-110,ML,A-LH-110,UHV,A-LH-110,AI
WED,CSE-53,---,X,A-LH-202,X,A-LH-202,AI,A-LH-103,CC|SPM,A-LH-103,ML,A-LH-103,X
THU,CSE-53,A-LH-204,ML,A-LH-204,CC|SPM,A-LH-204,UHV,---,X,---,X,---,X
FRI,CSE-53,B-306,ML,WL-104,AI(L),WL-104,AI(L),A-LH-107,AI,A-LH-107,UHV,A-LH-107,X
SAT,CSE-53,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-54,---,X,---,X,---,X,---,X,---,X,---,X
TUE,CSE-54,---,X,A-LH-204,X,A-LH-204,UHV,A-DL-106,AD,A-DL-106,AD(L),A-DL-106,AD(L)
WED,CSE-54,---,X,A-LH-203,CC|SPM,A-LH-203,AI,A-LH-201,ML,A-LH-201,X,A-LH-201,X
THU,CSE-54,A-LH-205,X,A-LH-205,AI,A-LH-205,CC|SPM,A-LH-107,ML,A-LH-107,UHV,A-LH-107,X
FRI,CSE-54,---,X,A-LH-204,ML,A-LH-204,UHV,---,X,---,X,---,X
SAT,CSE-54,---,X,WL-103,AI(L),WL-103,AI(L),A-LH-204,AI,A-LH-204,ML,A-LH-204,CC|SPM
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSE-55,A-DL-106,ML,A-DL-106,AI(L),A-DL-106,AI(L),A-LH-107,UHV,A-LH-107,AI,A-LH-107,X
TUE,CSE-55,---,X,---,X,---,X,---,X,---,X,---,X
WED,CSE-55,---,X,---,X,---,X,WL-103,AD,WL-103,AD(L),WL-103,AD(L)
THU,CSE-55,---,X,B-406,UHV,B-406,X,A-LH-109,AI,A-LH-109,ML,A-LH-109,CC|SPM
FRI,CSE-55,---,X,A-LH-205,X,A-LH-205,ML,A-LH-109,UHV,A-LH-109,CC|SPM,A-LH-109,X
SAT,CSE-55,---,X,---,X,---,X,B-402,ML,B-402,AI,B-402,CC|SPM
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-01,C-WL-102,ML,C-WL-102,DA(L),C-WL-102,DA(L),---,X,---,X,---,X
TUE,IT-01,---,X,---,X,---,X,C-LH-202,CC|SPM,C-LH-202,DSA,C-LH-202,UHV
WED,IT-01,---,X,---,X,---,X,---,X,---,X,---,X
THU,IT-01,---,X,C-LH-203,X,C-LH-203,DSA,C-LH-405,CC|SPM,C-LH-405,UHV,C-LH-405,ML
FRI,IT-01,---,X,C-LH-203,UHV,C-LH-203,ML,C-WL-103,AP,C-WL-103,AP(L),C-WL-103,AP(L)
SAT,IT-01,---,X,---,X,---,X,C-LH-403,ML,C-LH-403,CC|SPM,C-LH-403,DSA
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-2,C-LH-201,CC|SPM,C-LH-201,ML,C-LH-201,DSA,---,X,---,X,---,X
TUE,IT-2,---,X,C-LH-002,X,C-LH-002,UHV,C-WL-102,ML,C-WL-102,DA(L),C-WL-102,DA(L)
WED,IT-2,C-LH-201,ML,C-LH-201,DSA,C-LH-201,CC|SPM,C-LH-201,UHV,C-LH-201,X,C-LH-201,X
THU,IT-2,---,X,---,X,---,X,---,X,---,X,---,X
FRI,IT-2,C-LH-301,X,C-LH-301,CC|SPM,C-LH-301,ML,C-LH-404,DSA,C-LH-404,UHV,C-LH-404,X
SAT,IT-2,C-WL-102,AP,C-WL-102,AP(L),C-WL-102,AP(L),---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-03,---,X,C-LH-004,X,C-LH-004,UHV,C-WL-101,AP,C-WL-101,AP(L),C-WL-101,AP(L)
TUE,IT-03,C-LH-403,CC|SPM,C-LH-403,DSA,C-LH-403,ML,---,X,---,X,---,X
WED,IT-03,C-WL-101,CC|SPM,C-WL-101,DA(L),C-WL-101,DA(L),C-LH-404,ML,C-LH-404,UHV,C-LH-404,X
THU,IT-03,---,X,C-LH-404,X,C-LH-404,UHV,C-LH-403,DSA,C-LH-403,ML,C-LH-403,CC|SPM
FRI,IT-03,---,X,---,X,---,X,---,X,---,X,---,X
SAT,IT-03,C-LH-404,DSA,C-LH-404,ML,C-LH-404,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-04,C-LH-306,CC|SPM,C-LH-306,ML,C-LH-306,X,---,X,---,X,---,X
TUE,IT-04,C-LH-004,X,C-LH-004,CC|SPM,C-LH-004,UHV,C-WL-101,AP,C-WL-101,AP(L),C-WL-101,AP(L)
WED,IT-04,C-LH-404,DSA,C-LH-404,ML,C-LH-404,CC|SPM,---,X,---,X,---,X
THU,IT-04,C-WL-101,ML,C-WL-101,DA(L),C-WL-101,DA(L),C-LH-404,DSA,C-LH-404,UHV,C-LH-404,X
FRI,IT-04,---,X,C-LH-404,X,C-LH-404,X,C-LH-403,UHV,C-LH-403,DSA,C-LH-403,ML
SAT,IT-04,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-05,---,X,---,X,---,X,---,X,---,X,---,X
TUE,IT-05,C-LH-405,ML,C-LH-405,CC|SPM,C-LH-405,DSA,C-LH-405,UHV,C-LH-405,X,C-LH-405,X
WED,IT-05,C-WL-401,AP,C-WL-401,AP(L),C-WL-401,AP(L),---,X,---,X,---,X
THU,IT-05,---,X,C-LH-405,DSA,C-LH-405,CC|SPM,C-LH-004,ML,C-LH-004,UHV,C-LH-004,X
FRI,IT-05,---,X,C-LH-405,X,C-LH-405,UHV,C-WL-401,ML,C-WL-401,DA(L),C-WL-401,DA(L)
SAT,IT-05,---,X,C-LH-405,DSA,C-LH-405,CC|SPM,C-LH-405,ML,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,IT-06,C-LH-305,ML,C-LH-305,UHV,C-LH-305,CC|SPM,---,X,---,X,---,X
TUE,IT-06,---,X,---,X,---,X,---,X,---,X,---,X
WED,IT-06,---,X,C-LH-405,CC|SPM,C-LH-405,DSA,---,X,---,X,---,X
THU,IT-06,---,X,C-LH-201,ML,C-LH-201,UHV,C-WL-401,AP,C-WL-401,AP(L),C-WL-401,AP(L)
FRI,IT-06,C-LH-201,DSA,C-LH-201,UHV,C-LH-201,CC|SPM,C-LH-202,ML,C-LH-202,X,C-LH-202,X
SAT,IT-06,C-WL-401,ML,C-WL-401,DA(L),C-WL-401,DA(L),C-LH-201,DSA,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSCE-01,ETC_WCNLAB,X,ETC_WCNLAB,WCN(L),ETC_WCNLAB,WCN(L),ETC_CL-3,CC,ETC_CL-3,UHV,ETC_CL-3,WMC
TUE,CSCE-01,C-LH-201,CC,C-LH-201,BC,C-LH-201,UHV,---,X,---,X,---,X
WED,CSCE-01,---,X,---,X,---,X,---,X,---,X,---,X
THU,CSCE-01,C-LH-202,X,C-LH-202,UHV,C-LH-202,WMC,---,X,---,X,---,X
FRI,CSCE-01,---,X,C-LH-004,BC,C-LH-004,WMC,C-WL-102,AP,C-WL-102,AP(L),C-WL-102,AP(L)
SAT,CSCE-01,---,X,---,X,---,X,C-LH-202,BC,C-LH-202,CC,C-LH-202,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSCE-02,C-LH-202,UHV,C-LH-202,BC,C-LH-202,CC,---,X,---,X,---,X
TUE,CSCE-02,ETC_WCNLAB,X,ETC_WCNLAB,WCN(L),ETC_WCNLAB,WCN(L),ETC_CL-3,CC,ETC_CL-3,BC,ETC_CL-3,WMC
WED,CSCE-02,---,X,C-LH-202,WMC,C-LH-202,UHV,---,X,---,X,---,X
THU,CSCE-02,---,X,---,X,---,X,---,X,---,X,---,X
FRI,CSCE-02,C-LH-302,WMC,C-LH-302,UHV,C-LH-302,CC,---,X,---,X,---,X
SAT,CSCE-02,---,X,C-LH-402,X,C-LH-402,BC,C-WL-101,AP,C-WL-101,AP(L),C-WL-101,AP(L)
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSCE-03,---,X,C-LH-203,UHV,C-LH-203,WMC,C-WL-102,AP,C-WL-102,AP(L),C-WL-102,AP(L)
TUE,CSCE-03,---,X,C-LH-301,CC,C-LH-301,WMC,---,X,---,X,---,X
WED,CSCE-03,ETC_WCNLAB,X,ETC_WCNLAB,WCN(L),ETC_WCNLAB,WCN(L),ETC_CL-3,BC,ETC_CL-3,UHV,ETC_CL-3,WMC
THU,CSCE-03,C-LH-301,BC,C-LH-301,UHV,C-LH-301,CC,---,X,---,X,---,X
FRI,CSCE-03,---,X,---,X,---,X,---,X,---,X,---,X
SAT,CSCE-03,---,X,C-LH-203,CC,C-LH-203,BC,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSSE-01,ETC_CL-3,X,ETC_CL-3,CD,ETC_CL-3,UHV,ETC_WCNLAB,AAM,ETC_WCNLAB,AAM(L),ETC_WCNLAB,AAM(L)
TUE,CSSE-01,C-LH-302,DMDW,C-LH-302,UHV,C-LH-302,CD,---,X,---,X,---,X
WED,CSSE-01,---,X,---,X,---,X,C-WL-101,AP,C-WL-101,AP(L),C-WL-101,AP(L)
THU,CSSE-01,---,X,C-LH-302,AAM,C-LH-302,DMDW,C-LH-201,CD,C-LH-201,UHV,C-LH-201,X
FRI,CSSE-01,---,X,---,X,---,X,C-LH-303,AAM,C-LH-303,DMDW,C-LH-303,X
SAT,CSSE-01,---,X,---,X,---,X,---,X,---,X,---,X
,,,,,,,,,,,,,
DAY,Section,ROOM1,8 TO 9,ROOM2,9 TO 10,ROOM2,10 to 11,ROOM4,11 TO 12,ROOM5,12 TO 1,ROOM6,1 TO 2
MON,CSSE-02,---,X,---,X,---,X,---,X,---,X,---,X
TUE,CSSE-02,C-WL-101,CD,C-WL-101,AAM,C-WL-101,X,---,X,---,X,---,X
WED,CSSE-02,C-LH-403,CD,C-LH-403,DMDW,C-LH-403,UHV,---,X,---,X,---,X
